#Accession	No_orfs	Coverage	Abundance	Name	Description
PF06309.11	3	2.03937	5.6e-05	Torsin	Torsin
PF06311.12	1	1	2.7e-05	NumbF	NUMB domain
PF06320.13	1	0.991228	2.7e-05	GCN5L1	GCN5-like protein 1 (GCN5L1)
PF06325.13	3	0.64527	1.7e-05	PrmA	Ribosomal protein L11 methyltransferase (PrmA)
PF06328.11	2	1.244186	3.4e-05	Lep_receptor_Ig	Ig-like C2-type domain
PF06331.12	1	0.794117	2.1e-05	Tfb5	Transcription factor TFIIH complex subunit Tfb5
PF06333.12	5	2.051515	5.6e-05	Med13_C	Mediator complex subunit 13 C-terminal domain
PF06337.12	7	5.347826	0.000147	DUSP	DUSP domain
PF06345.11	1	1	2.7e-05	Drf_DAD	DRF Autoregulatory Domain
PF06346.12	4	2.967532	8.1e-05	Drf_FH1	Formin Homology Region 1
PF06350.12	1	0.990196	2.7e-05	HSL_N	Hormone-sensitive lipase (HSL) N-terminus
PF06367.16	8	4.128205	0.000113	Drf_FH3	Diaphanous FH3 Domain
PF06371.13	6	3.526595	9.7e-05	Drf_GBD	Diaphanous GTPase-binding Domain
PF06372.12	1	0.933734	2.5e-05	Gemin6	Gemin6 protein
PF06374.11	1	0.844036	2.3e-05	NDUF_C2	NADH-ubiquinone oxidoreductase subunit b14.5b (NDUFC2)
PF06375.11	2	1.301886	3.5e-05	AP3D1	AP-3 complex subunit delta-1
PF06377.11	1	0.833333	2.2e-05	Adipokin_hormo	Adipokinetic hormone
PF06384.11	2	1	2.7e-05	ICAT	Beta-catenin-interacting protein ICAT
PF06388.11	2	1.512396	4.1e-05	DUF1075	Protein of unknown function (DUF1075)
PF06391.13	1	0.995098	2.7e-05	MAT1	CDK-activating kinase assembly factor MAT1
PF06396.11	1	0.75	2e-05	AGTRAP	Angiotensin II, type I receptor-associated protein (AGTRAP)
PF06398.11	3	0.579234	1.5e-05	Pex24p	Integral peroxisomal membrane peroxin
PF06399.13	1	1	2.7e-05	GFRP	GTP cyclohydrolase I feedback regulatory protein (GFRP)
PF06401.11	3	1	2.7e-05	Alpha-2-MRAP_C	Alpha-2-macroglobulin RAP, C-terminal domain
PF06413.11	2	0.511111	1.4e-05	Neugrin	Neugrin
PF06414.12	1	0.190954	5e-06	Zeta_toxin	Zeta toxin
PF06417.12	1	0.966101	2.6e-05	DUF1077	Protein of unknown function (DUF1077)
PF06418.14	3	1.845283	5e-05	CTP_synth_N	CTP synthase N-terminus
PF06419.11	1	1	2.7e-05	COG6	Conserved oligomeric complex COG6
PF06421.12	1	1	2.7e-05	LepA_C	GTP-binding protein LepA C-terminus
PF06423.12	12	2.724832	7.4e-05	GWT1	GWT1
PF06424.12	3	0.918918	2.5e-05	PRP1_N	PRP1 splicing factor, N-terminal
PF06427.11	2	1.183486	3.2e-05	UDP-g_GGTase	UDP-glucose:Glycoprotein Glucosyltransferase
PF06428.11	2	1.22826	3.3e-05	Sec2p	GDP/GTP exchange factor Sec2p
PF06432.11	2	0.585714	1.6e-05	GPI2	Phosphatidylinositol N-acetylglucosaminyltransferase
PF06441.12	1	0.99074	2.7e-05	EHN	Epoxide hydrolase N terminus
PF06448.11	7	2.95614	8.1e-05	DUF1081	Domain of Unknown Function (DUF1081)
PF06456.13	6	3.371179	9.2e-05	Arfaptin	Arfaptin-like domain
PF06459.12	1	0.846428	2.3e-05	RR_TM4-6	Ryanodine Receptor TM 4-6
PF06461.11	5	2.07971	5.7e-05	DUF1086	Domain of Unknown Function (DUF1086)
PF06462.12	17	11.6	0.000319	Hyd_WA	Propeller
PF06463.13	2	0.8125	2.2e-05	Mob_synth_C	Molybdenum Cofactor Synthesis C
PF06464.11	2	1.063063	2.9e-05	DMAP_binding	DMAP1-binding Domain
PF06465.13	3	2.177419	5.9e-05	DUF1087	Domain of Unknown Function (DUF1087)
PF06466.11	2	1.119521	3e-05	PCAF_N	PCAF (P300/CBP-associated factor) N-terminal domain
PF06467.14	4	3.219512	8.8e-05	zf-FCS	MYM-type Zinc finger with FCS sequence motif
PF06468.13	6	2.963541	8.1e-05	Spond_N	Spondin_N
PF06469.11	3	1.386904	3.8e-05	DUF1088	Domain of Unknown Function (DUF1088)
PF06470.13	4	2.401709	6.6e-05	SMC_hinge	SMC proteins Flexible Hinge Domain
PF06472.15	6	3.60223	9.9e-05	ABC_membrane_2	ABC transporter transmembrane region 2
PF06479.12	1	0.992125	2.7e-05	Ribonuc_2-5A	Ribonuclease 2-5A
PF06480.15	1	0.954128	2.6e-05	FtsH_ext	FtsH Extracellular
PF06482.11	1	0.99365	2.7e-05	Endostatin	Collagenase NC10 and Endostatin
PF06487.12	1	1	2.7e-05	SAP18	Sin3 associated polypeptide p18 (SAP18)
PF06508.13	2	1.095238	3e-05	QueC	Queuosine biosynthesis protein QueC
PF06512.13	4	1.177339	3.2e-05	Na_trans_assoc	Sodium ion transport-associated
PF06522.11	6	4.753623	0.00013	B12D	NADH-ubiquinone reductase complex 1 MLRQ subunit
PF06524.12	1	0.954397	2.6e-05	NOA36	NOA36 protein
PF06534.13	2	1.13372	3.1e-05	RGM_C	Repulsive guidance molecule (RGM) C-terminus
PF06535.12	1	0.993939	2.7e-05	RGM_N	Repulsive guidance molecule (RGM) N-terminus
PF06541.11	1	0.763513	2.1e-05	ABC_trans_CmpB	Putative ABC-transporter type IV
PF06544.12	5	2.041095	5.6e-05	DUF1115	Protein of unknown function (DUF1115)
PF06553.12	2	0.743589	2e-05	BNIP3	BNIP3
PF06565.12	6	5.933333	0.000163	DUF1126	DUF1126 PH-like domain
PF06581.12	2	0.788679	2.1e-05	p31comet	Mad1 and Cdc20-bound-Mad2 binding
PF06583.12	2	0.654109	1.7e-05	Neogenin_C	Neogenin C-terminus
PF06584.13	2	1.330188	3.6e-05	DIRP	DIRP
PF06588.11	1	0.703517	1.9e-05	Muskelin_N	Muskelin N-terminus
PF06602.14	9	5.298295	0.000145	Myotub-related	Myotubularin-like phosphatase domain
PF06608.11	1	0.783783	2.1e-05	DUF1143	Protein of unknown function (DUF1143)
PF06617.13	1	0.611721	1.6e-05	M-inducer_phosp	M-phase inducer phosphatase
PF06624.12	1	0.85	2.3e-05	RAMP4	Ribosome associated membrane protein RAMP4
PF06625.11	1	0.307017	8e-06	DUF1151	Protein of unknown function (DUF1151)
PF06628.12	1	0.76923	2.1e-05	Catalase-rel	Catalase-related immune-responsive
PF06631.11	3	1.644444	4.5e-05	DUF1154	Protein of unknown function (DUF1154)
PF06632.12	1	0.795252	2.1e-05	XRCC4	DNA double-strand break repair and V(D)J recombination protein XRCC4
PF06638.11	1	0.996031	2.7e-05	Strabismus	Strabismus protein
PF06644.11	1	0.992647	2.7e-05	ATP11	ATP11 protein
PF06645.13	2	0.633802	1.7e-05	SPC12	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF06650.12	14	5.177121	0.000142	SHR-BD	SHR-binding domain of vacuolar-sorting associated protein 13
PF06657.13	2	1.168831	3.2e-05	Cep57_MT_bd	Centrosome microtubule-binding domain of Cep57
PF06658.12	1	0.948529	2.6e-05	DUF1168	Protein of unknown function (DUF1168)
PF06662.13	2	1.132978	3.1e-05	C5-epim_C	D-glucuronyl C5-epimerase C-terminus
PF06664.12	6	1.578767	4.3e-05	MIG-14_Wnt-bd	Wnt-binding factor required for Wnt secretion
PF06668.12	1	0.989417	2.7e-05	ITI_HC_C	Inter-alpha-trypsin inhibitor heavy chain C-terminus
PF06677.12	1	1	2.7e-05	Auto_anti-p27	Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27)
PF06679.12	1	0.775147	2.1e-05	DUF1180	Protein of unknown function (DUF1180)
PF06682.12	2	0.555891	1.5e-05	SARAF	SOCE-associated regulatory factor of calcium homoeostasis
PF06689.13	1	0.948717	2.6e-05	zf-C4_ClpX	ClpX C4-type zinc finger
PF06694.11	2	0.707547	1.9e-05	Plant_NMP1	Plant nuclear matrix protein 1 (NMP1)
PF06699.11	2	0.694444	1.9e-05	PIG-F	GPI biosynthesis protein family Pig-F
PF06701.13	8	6.676923	0.000183	MIB_HERC2	Mib_herc2
PF06702.12	11	7.178899	0.000197	Fam20C	Golgi casein kinase, C-terminal, Fam20
PF06703.11	1	0.993827	2.7e-05	SPC25	Microsomal signal peptidase 25 kDa subunit (SPC25)
PF06715.12	3	0.916666	2.5e-05	Gp5_C	Gp5 C-terminal repeat (3 copies)
PF06726.12	1	1	2.7e-05	BC10	Bladder cancer-related protein BC10
PF06728.13	2	0.876963	2.4e-05	PIG-U	GPI transamidase subunit PIG-U
PF06730.11	1	0.945945	2.6e-05	FAM92	FAM92 protein
PF06732.11	2	1.025641	2.8e-05	Pescadillo_N	Pescadillo N-terminus
PF06733.15	7	4.34659	0.000119	DEAD_2	DEAD_2
PF06741.13	2	1.535211	4.2e-05	LsmAD	LsmAD domain
PF06743.15	3	1.797101	4.9e-05	FAST_1	FAST kinase-like protein, subdomain 1
PF06745.13	2	0.701298	1.9e-05	ATPase	KaiC
PF06747.13	5	4.571428	0.000125	CHCH	CHCH domain
PF06752.12	2	1.469298	4e-05	E_Pc_C	Enhancer of Polycomb C-terminus
PF06762.14	4	2.074829	5.7e-05	LMF1	Lipase maturation factor
PF06775.14	1	0.807106	2.2e-05	Seipin	Putative adipose-regulatory protein (Seipin)
PF06777.11	2	1.221052	3.3e-05	HBB	Helical and beta-bridge domain
PF06784.11	1	0.971264	2.6e-05	UPF0240	Uncharacterised protein family (UPF0240)
PF06803.12	1	0.918918	2.5e-05	DUF1232	Protein of unknown function (DUF1232)
PF06807.14	1	0.700854	1.9e-05	Clp1	Pre-mRNA cleavage complex II protein Clp1
PF06808.12	2	0.274038	7e-06	DctM	Tripartite ATP-independent periplasmic transporter, DctM component
PF06809.11	1	0.319648	8e-06	NPDC1	Neural proliferation differentiation control-1 protein (NPDC1)
PF06814.13	8	2.942372	8e-05	Lung_7-TM_R	Lung seven transmembrane receptor
PF06816.13	1	0.946428	2.6e-05	NOD	NOTCH protein
PF06818.15	4	2.90404	7.9e-05	Fez1	Fez1
PF06821.13	1	0.900584	2.4e-05	Ser_hydrolase	Serine hydrolase
PF06825.12	1	1	2.7e-05	HSBP1	Heat shock factor binding protein 1
PF06831.14	1	0.462365	1.2e-05	H2TH	Formamidopyrimidine-DNA glycosylase H2TH domain
PF06835.13	2	1.375	3.7e-05	LptC	Lipopolysaccharide-assembly, LptC-related
PF06839.12	7	5.311111	0.000146	zf-GRF	GRF zinc finger
PF06840.11	1	0.886666	2.4e-05	DUF1241	Protein of unknown function (DUF1241)
PF06842.12	2	2	5.5e-05	DUF1242	Protein of unknown function (DUF1242)
PF06858.14	1	1	2.7e-05	NOG1	Nucleolar GTP-binding protein 1 (NOG1)
PF06859.12	2	1.981481	5.4e-05	Bin3	Bicoid-interacting protein 3 (Bin3)
PF06862.12	1	0.995771	2.7e-05	UTP25	Utp25, U3 small nucleolar RNA-associated SSU processome protein 25
PF06870.12	1	0.994805	2.7e-05	RNA_pol_I_A49	A49-like RNA polymerase I associated factor
PF06881.11	5	2.428571	6.6e-05	Elongin_A	RNA polymerase II transcription factor SIII (Elongin) subunit A
PF06883.12	1	1	2.7e-05	RNA_pol_Rpa2_4	RNA polymerase I, Rpa2 specific domain
PF06886.11	1	0.298245	8e-06	TPX2	Targeting protein for Xklp2 (TPX2)
PF06888.12	1	0.987179	2.7e-05	Put_Phosphatase	Putative Phosphatase
PF06905.13	3	1.695402	4.6e-05	FAIM1	Fas apoptotic inhibitory molecule (FAIM1)
PF06910.11	2	1.09375	3e-05	MEA1	Male enhanced antigen 1 (MEA1)
PF06911.12	2	1.09836	3e-05	Senescence	Senescence-associated protein
PF06916.13	2	1.956521	5.3e-05	DUF1279	Protein of unknown function (DUF1279)
PF06920.13	10	3.926136	0.000108	DHR-2	Dock homology region 2
PF06936.11	2	0.963541	2.6e-05	Selenoprotein_S	Selenoprotein S (SelS)
PF06937.11	1	0.261484	7e-06	EURL	EURL protein
PF06941.12	1	0.744444	2e-05	NT5C	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
PF06951.11	1	0.71978	1.9e-05	PLA2G12	Group XII secretory phospholipase A2 precursor (PLA2G12)
PF06957.11	1	1	2.7e-05	COPI_C	Coatomer (COPI) alpha subunit C-terminus
PF06963.12	4	1.783908	4.9e-05	FPN1	Ferroportin1 (FPN1)
PF06966.12	1	0.80851	2.2e-05	DUF1295	Protein of unknown function (DUF1295)
PF06974.13	3	2.110344	5.8e-05	DUF1298	Protein of unknown function (DUF1298)
PF06978.11	2	0.707317	1.9e-05	POP1	Ribonucleases P/MRP protein subunit POP1
PF06979.12	2	1.431818	3.9e-05	TMEM70	Assembly, mitochondrial proton-transport ATP synth complex
PF06984.13	2	1.068965	2.9e-05	MRP-L47	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
PF06990.11	2	0.639303	1.7e-05	Gal-3-0_sulfotr	Galactose-3-O-sulfotransferase
PF06991.11	3	0.852534	2.3e-05	MFAP1	Microfibril-associated/Pre-mRNA processing
PF07000.11	1	0.987804	2.7e-05	DUF1308	Protein of unknown function (DUF1308)
PF07001.11	18	6.316062	0.000173	BAT2_N	BAT2 N-terminus
PF07002.16	9	6.743119	0.000185	Copine	Copine
PF07004.12	72	49.870967	0.001371	SHIPPO-rpt	Sperm-tail PG-rich repeat
PF07010.12	2	0.353846	9e-06	Endomucin	Endomucin
PF07019.12	2	1.780487	4.8e-05	Rab5ip	Rab5-interacting protein (Rab5ip)
PF07034.11	1	0.981927	2.7e-05	ORC3_N	Origin recognition complex (ORC) subunit 3 N-terminus
PF07035.12	2	0.757961	2e-05	Mic1	Colon cancer-associated protein Mic1-like
PF07039.11	2	1.265151	3.4e-05	DUF1325	SGF29 tudor-like domain
PF07045.11	3	1.446808	3.9e-05	DUF1330	Domain of unknown function (DUF1330)
PF07047.12	1	0.992	2.7e-05	OPA3	Optic atrophy 3 protein (OPA3)
PF07051.11	1	0.965517	2.6e-05	OCIA	Ovarian carcinoma immunoreactive antigen (OCIA)
PF07052.11	3	0.5	1.3e-05	Hep_59	Hepatocellular carcinoma-associated antigen 59
PF07064.13	1	0.988095	2.7e-05	RIC1	RIC1
PF07065.14	1	0.996732	2.7e-05	D123	D123
PF07074.12	1	1	2.7e-05	TRAP-gamma	Translocon-associated protein, gamma subunit (TRAP-gamma)
PF07086.12	2	1	2.7e-05	Jagunal	Jagunal, ER re-organisation during oogenesis
PF07092.12	1	0.952586	2.6e-05	DUF1356	Protein of unknown function (DUF1356)
PF07096.11	1	0.930434	2.5e-05	DUF1358	Protein of unknown function (DUF1358)
PF07106.13	3	0.82258	2.2e-05	TBPIP	TBPIP/Hop2 winged helix domain
PF07111.12	5	0.687583	1.8e-05	HCR	Alpha helical coiled-coil rod protein (HCR)
PF07114.11	1	0.816666	2.2e-05	TMEM126	Transmembrane protein 126
PF07139.11	4	2.016025	5.5e-05	DUF1387	Protein of unknown function (DUF1387)
PF07147.12	2	1.142857	3.1e-05	PDCD9	Mitochondrial 28S ribosomal protein S30 (PDCD9)
PF07156.14	1	0.887052	2.4e-05	Prenylcys_lyase	Prenylcysteine lyase
PF07159.12	3	1.914191	5.2e-05	DUF1394	Protein of unknown function (DUF1394)
PF07160.12	2	0.76569	2.1e-05	SKA1	Spindle and kinetochore-associated protein 1
PF07162.11	3	2.928994	8e-05	B9-C2	Ciliary basal body-associated, B9 protein
PF07163.12	2	0.700996	1.9e-05	Pex26	Pex26 protein
PF07173.12	6	3.450704	9.4e-05	GRDP-like	Glycine-rich domain-containing protein-like
PF07177.12	10	9.56	0.000262	Neuralized	Neuralized
PF07189.11	1	1	2.7e-05	SF3b10	Splicing factor 3B subunit 10 (SF3b10)
PF07200.13	3	1.315068	3.6e-05	Mod_r	Modifier of rudimentary (Mod(r)) protein
PF07202.13	3	1.505681	4.1e-05	Tcp10_C	T-complex protein 10 C-terminus
PF07223.11	8	3.377777	9.2e-05	DUF1421	UBA-like domain (DUF1421)
PF07225.12	1	0.854838	2.3e-05	NDUF_B4	NADH-ubiquinone oxidoreductase B15 subunit (NDUFB4)
PF07228.12	1	0.865284	2.3e-05	SpoIIE	Stage II sporulation protein E (SpoIIE)
PF07258.14	13	9.083333	0.000249	COMM_domain	COMM domain
PF07264.11	1	0.893258	2.4e-05	EI24	Etoposide-induced protein 2.4 (EI24)
PF07281.12	1	0.528301	1.4e-05	INSIG	Insulin-induced protein (INSIG)
PF07287.11	2	0.857549	2.3e-05	AtuA	Acyclic terpene utilisation family protein AtuA
PF07289.11	1	0.321321	8e-06	BBL5	Bardet-Biedl syndrome 5 protein
PF07292.13	25	10.799999	0.000297	NID	Nmi/IFP 35 domain (NID)
PF07297.12	1	1	2.7e-05	DPM2	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF07303.13	1	1	2.7e-05	Occludin_ELL	Occludin homology domain
PF07304.11	3	1.616438	4.4e-05	SRA1	Steroid receptor RNA activator (SRA1)
PF07324.11	1	0.92268	2.5e-05	DGCR6	DiGeorge syndrome critical region 6 (DGCR6) protein
PF07347.12	1	0.96875	2.6e-05	CI-B14_5a	NADH:ubiquinone oxidoreductase subunit B14.5a (Complex I-B14.5a)
PF07382.11	7	3.670103	0.0001	HC2	Histone H1-like nucleoprotein HC2
PF07393.11	1	0.994374	2.7e-05	Sec10	Exocyst complex component Sec10
PF07406.11	1	0.961325	2.6e-05	NICE-3	NICE-3 protein
PF07412.12	1	0.717171	1.9e-05	Geminin	Geminin
PF07426.11	2	0.874251	2.4e-05	Dynactin_p22	Dynactin subunit p22
PF07443.13	1	1	2.7e-05	HARP	HepA-related protein (HARP)
PF07452.12	2	1.646551	4.5e-05	CHRD	CHRD domain
PF07470.13	3	0.398255	1e-05	Glyco_hydro_88	Glycosyl Hydrolase Family 88
PF07474.12	2	1.907608	5.2e-05	G2F	G2F domain
PF07475.12	1	0.97076	2.6e-05	Hpr_kinase_C	HPr Serine kinase C-terminal domain
PF07478.13	1	0.990196	2.7e-05	Dala_Dala_lig_C	D-ala D-ala ligase C-terminus
PF07479.14	1	0.992957	2.7e-05	NAD_Gly3P_dh_C	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF07491.11	2	0.816666	2.2e-05	PPI_Ypi1	Protein phosphatase inhibitor
PF07495.13	5	2.60606	7.1e-05	Y_Y_Y	Y_Y_Y domain
PF07496.15	4	3.916666	0.000107	zf-CW	CW-type Zinc Finger
PF07500.14	6	3.044642	8.3e-05	TFIIS_M	Transcription factor S-II (TFIIS), central domain
PF07502.14	1	0.977528	2.6e-05	MANEC	MANEC domain
PF07521.12	3	2.048387	5.6e-05	RMMBL	Zn-dependent metallo-hydrolase RNA specificity domain
PF07522.14	2	1.281818	3.5e-05	DRMBL	DNA repair metallo-beta-lactamase
PF07524.13	4	3.064935	8.4e-05	Bromo_TP	Bromodomain associated
PF07525.16	72	60.399999	0.001661	SOCS_box	SOCS box
PF07527.13	4	3.849999	0.000105	Hairy_orange	Hairy Orange
PF07528.14	3	1.94758	5.3e-05	DZF	DZF domain
PF07529.13	8	3.535211	9.7e-05	HSA	HSA
PF07531.14	4	2.411111	6.6e-05	TAFH	NHR1 homology to TAF
PF07533.16	3	2.727272	7.5e-05	BRK	BRK domain
PF07534.16	7	4.942446	0.000135	TLD	TLD
PF07535.12	3	1.799999	4.9e-05	zf-DBF	DBF zinc finger
PF07539.12	6	0.686998	1.8e-05	DRIM	Down-regulated in metastasis
PF07541.12	2	1.12931	3.1e-05	EIF_2_alpha	Eukaryotic translation initiation factor 2 alpha subunit
PF07542.11	1	0.992248	2.7e-05	ATP12	ATP12 chaperone protein
PF07544.13	1	0.975	2.6e-05	Med9	RNA polymerase II transcription mediator complex subunit 9
PF07545.14	1	1	2.7e-05	Vg_Tdu	Vestigial/Tondu family
PF07555.13	2	1.79452	4.9e-05	NAGidase	beta-N-acetylglucosaminidase
PF07557.11	3	1.68	4.6e-05	Shugoshin_C	Shugoshin C terminus
PF07562.14	13	10.730769	0.000295	NCD3G	Nine Cysteines Domain of family 3 GPCR
PF07565.13	3	2.981343	8.2e-05	Band_3_cyto	Band 3 cytoplasmic domain
PF07569.11	1	1	2.7e-05	Hira	TUP1-like enhancer of split
PF07571.13	2	1.988888	5.4e-05	TAF6_C	TAF6 C-terminal HEAT repeat domain
PF07572.12	2	1.226666	3.3e-05	BCNT	Bucentaur or craniofacial development
PF07574.13	2	0.840206	2.3e-05	SMC_Nse1	Nse1 non-SMC component of SMC5-6 complex
PF07575.13	1	0.996478	2.7e-05	Nucleopor_Nup85	Nup85 Nucleoporin
PF07576.12	1	0.959595	2.6e-05	BRAP2	BRCA1-associated protein 2
PF07581.12	174	140.214285	0.003857	Glug	The GLUG motif
PF07593.12	1	0.852941	2.3e-05	UnbV_ASPIC	ASPIC and UnbV
PF07610.11	9	4.214285	0.000115	DUF1573	Protein of unknown function (DUF1573)
PF07645.15	381	296.261904	0.008149	EGF_CA	Calcium-binding EGF domain
PF07646.15	7	4.387755	0.00012	Kelch_2	Kelch motif
PF07647.17	22	15.333333	0.000421	SAM_2	SAM domain (Sterile alpha motif)
PF07648.15	26	18.979591	0.000522	Kazal_2	Kazal-type serine protease inhibitor domain
PF07650.17	1	0.961538	2.6e-05	KH_2	KH domain
PF07651.16	3	1.819494	5e-05	ANTH	ANTH domain
PF07653.17	21	14.68421	0.000403	SH3_2	Variant SH3 domain
PF07657.13	2	1.466666	4e-05	MNNL	N terminus of Notch ligand
PF07662.13	18	8.338164	0.000229	Nucleos_tra2_C	Na+ dependent nucleoside transporter C-terminus
PF07670.14	4	1.241071	3.4e-05	Gate	Nucleoside recognition
PF07677.14	14	11.119565	0.000305	A2M_recep	A-macroglobulin receptor binding domain
PF07678.14	21	11.680511	0.000321	TED_complement	A-macroglobulin TED domain
PF07679.16	357	277.111111	0.007623	I-set	Immunoglobulin I-set domain
PF07684.12	1	0.932203	2.5e-05	NODP	NOTCH protein
PF07686.17	26	10.495412	0.000288	V-set	Immunoglobulin V-set domain
PF07687.14	3	2.522935	6.9e-05	M20_dimer	Peptidase dimerisation domain
PF07690.16	242	115.716713	0.003183	MFS_1	Major Facilitator Superfamily
PF07691.12	1	0.979591	2.6e-05	PA14	PA14 domain
PF07693.14	1	1	2.7e-05	KAP_NTPase	KAP family P-loop domain
PF07699.13	227	149.624999	0.004116	Ephrin_rec_like	Putative ephrin-receptor like
PF07700.15	13	9.725609	0.000267	HNOB	Haem-NO-binding
PF07701.14	28	10.135746	0.000278	HNOBA	Heme NO binding associated
PF07703.14	24	11.871428	0.000326	A2M_BRD	Alpha-2-macroglobulin bait region domain
PF07707.15	76	59.786407	0.001644	BACK	BTB And C-terminal Kelch
PF07710.11	2	1.690476	4.6e-05	P53_tetramer	P53 tetramerisation motif
PF07711.11	1	0.747572	2e-05	RabGGT_insert	Rab geranylgeranyl transferase alpha-subunit, insert domain
PF07713.13	4	2.047058	5.6e-05	DUF1604	Protein of unknown function (DUF1604)
PF07714.17	207	117.444015	0.00323	Pkinase_Tyr	Protein tyrosine kinase
PF07716.15	16	12.092592	0.000332	bZIP_2	Basic region leucine zipper
PF07717.16	13	10.867469	0.000298	OB_NTP_bind	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF07718.12	1	1	2.7e-05	Coatamer_beta_C	Coatomer beta C-terminal region
PF07719.17	206	148.058823	0.004072	TPR_2	Tetratricopeptide repeat
PF07722.13	3	0.962962	2.6e-05	Peptidase_C26	Peptidase C26
PF07724.14	6	4.730994	0.00013	AAA_2	AAA domain (Cdc48 subfamily)
PF07726.11	1	0.396946	1e-05	AAA_3	ATPase family associated with various cellular activities (AAA)
PF07728.14	32	24.57971	0.000676	AAA_5	AAA domain (dynein-related subfamily)
PF07731.14	3	2.605839	7.1e-05	Cu-oxidase_2	Multicopper oxidase
PF07732.15	10	5.352941	0.000147	Cu-oxidase_3	Multicopper oxidase
PF07738.13	3	2.90909	8e-05	Sad1_UNC	Sad1 / UNC-like C-terminal
PF07741.13	2	1.247524	3.4e-05	BRF1	Brf1-like TBP-binding domain
PF07742.12	3	2.956896	8.1e-05	BTG	BTG family
PF07743.13	1	1	2.7e-05	HSCB_C	HSCB C-terminal oligomerisation domain
PF07744.13	6	3.509933	9.6e-05	SPOC	SPOC domain
PF07748.13	5	4.771028	0.000131	Glyco_hydro_38C	Glycosyl hydrolases family 38 C-terminal domain
PF07749.12	2	1.989583	5.4e-05	ERp29	Endoplasmic reticulum protein ERp29, C-terminal domain
PF07757.13	2	1.1875	3.2e-05	AdoMet_MTase	Predicted AdoMet-dependent methyltransferase
PF07763.13	2	0.891666	2.4e-05	FEZ	FEZ-like protein
PF07766.13	6	2.619402	7.2e-05	LETM1	LETM1-like protein
PF07767.11	1	0.919597	2.5e-05	Nop53	Nop53 (60S ribosomal biogenesis)
PF07773.11	4	2.753943	7.5e-05	DUF1619	Protein of unknown function (DUF1619)
PF07774.13	1	1	2.7e-05	EMC1_C	ER membrane protein complex subunit 1, C-terminal
PF07778.11	2	0.81165	2.2e-05	CENP-I	Mis6
PF07779.12	2	1.736286	4.7e-05	Cas1_AcylT	10 TM Acyl Transferase domain found in Cas1p
PF07780.12	2	0.644549	1.7e-05	Spb1_C	Spb1 C-terminal domain
PF07782.13	2	1.994764	5.4e-05	DC_STAMP	DC-STAMP-like protein
PF07787.12	1	1	2.7e-05	TMEM43	Transmembrane protein 43
PF07798.11	1	0.908571	2.4e-05	DUF1640	Protein of unknown function (DUF1640)
PF07800.12	1	0.488095	1.3e-05	DUF1644	Protein of unknown function (DUF1644)
PF07801.11	27	15.51773	0.000426	DUF1647	Protein of unknown function (DUF1647)
PF07807.11	3	1.160714	3.1e-05	RED_C	RED-like protein C-terminal region
PF07808.13	3	1.646808	4.5e-05	RED_N	RED-like protein N-terminal region
PF07809.11	1	0.941176	2.5e-05	RTP801_C	RTP801 C-terminal region
PF07810.13	12	5.009009	0.000137	TMC	TMC domain
PF07814.13	3	1.149456	3.1e-05	WAPL	Wings apart-like protein regulation of heterochromatin
PF07815.14	1	0.974358	2.6e-05	Abi_HHR	Abl-interactor HHR
PF07817.13	1	0.944223	2.5e-05	GLE1	GLE1-like protein
PF07818.13	1	0.734042	2e-05	HCNGP	HCNGP-like protein
PF07819.13	2	1.051948	2.8e-05	PGAP1	PGAP1-like protein
PF07830.13	1	0.9875	2.7e-05	PP2C_C	Protein serine/threonine phosphatase 2C, C-terminal domain
PF07831.13	2	1.946666	5.3e-05	PYNP_C	Pyrimidine nucleoside phosphorylase C-terminal domain
PF07834.11	1	0.98324	2.7e-05	RanGAP1_C	RanGAP1 C-terminal domain
PF07837.12	1	0.931818	2.5e-05	FTCD_N	Formiminotransferase domain, N-terminal subdomain
PF07842.12	4	1.938628	5.3e-05	GCFC	GC-rich sequence DNA-binding factor-like protein
PF07847.12	1	0.975124	2.6e-05	PCO_ADO	PCO_ADO
PF07850.14	1	0.989795	2.7e-05	Renin_r	Renin receptor-like protein
PF07851.13	1	0.993827	2.7e-05	TMPIT	TMPIT-like protein
PF07855.12	1	0.993548	2.7e-05	ATG101	Autophagy-related protein 101
PF07856.12	1	0.810344	2.2e-05	Orai-1	Mediator of CRAC channel activity
PF07859.13	19	7.758293	0.000213	Abhydrolase_3	alpha/beta hydrolase fold
PF07883.11	2	1.394366	3.8e-05	Cupin_2	Cupin domain
PF07884.14	1	0.951612	2.6e-05	VKOR	Vitamin K epoxide reductase family
PF07885.16	41	22.911392	0.00063	Ion_trans_2	Ion channel
PF07890.12	1	0.985074	2.7e-05	Rrp15p	Rrp15p
PF07896.12	1	0.86	2.3e-05	DUF1674	Protein of unknown function (DUF1674)
PF07910.13	3	2.641509	7.2e-05	Peptidase_C78	Peptidase family C78
