#Accession	No_orfs	Coverage	Abundance	Name	Description
TIGR01258	1	0.995918	0.000321	TIGR01258	pgm_1: phosphoglycerate mutase 1 family
TIGR01259	5	2.391666	0.000773	TIGR01259	comE: comEA protein
TIGR01260	2	1.086206	0.000351	TIGR01260	ATP_synt_c: ATP synthase F0, C subunit
TIGR01262	24	14.725118	0.00476	TIGR01262	maiA: maleylacetoacetate isomerase
TIGR01263	4	2.838526	0.000917	TIGR01263	4HPPD: 4-hydroxyphenylpyruvate dioxygenase
TIGR01264	4	1.992555	0.000644	TIGR01264	tyr_amTase_E: tyrosine aminotransferase
TIGR01265	7	3.923076	0.001268	TIGR01265	tyr_nico_aTase: tyrosine/nicotianamine family aminotransferase
TIGR01266	6	3.495238	0.001129	TIGR01266	fum_ac_acetase: fumarylacetoacetase
TIGR01268	4	0.644495	0.000208	TIGR01268	Phe4hydrox_tetr: phenylalanine-4-hydroxylase
TIGR01269	2	1.667396	0.000539	TIGR01269	Tyr_3_monoox: tyrosine 3-monooxygenase
TIGR01270	2	0.519396	0.000167	TIGR01270	Trp_5_monoox: tryptophan 5-monooxygenase
TIGR01271	7	0.291275	9.4e-05	TIGR01271	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR01277	1	0.291079	9.4e-05	TIGR01277	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR01288	2	0.326732	0.000105	TIGR01288	nodI: nodulation ABC transporter NodI
TIGR01289	21	8.701587	0.002813	TIGR01289	LPOR: light-dependent protochlorophyllide reductase
TIGR01292	3	1.143333	0.000369	TIGR01292	TRX_reduct: thioredoxin-disulfide reductase
TIGR01293	8	4.128526	0.001334	TIGR01293	Kv_beta: voltage-dependent potassium channel beta subunit
TIGR01297	12	6.126315	0.00198	TIGR01297	CDF: cation diffusion facilitator family transporter
TIGR01299	8	1.137466	0.000367	TIGR01299	synapt_SV2: synaptic vesicle protein SV2
TIGR01301	6	1.628151	0.000526	TIGR01301	GPH_sucrose: sucrose/H+ symporter
TIGR01302	7	2.386666	0.000771	TIGR01302	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR01305	2	2	0.000646	TIGR01305	GMP_reduct_1: guanosine monophosphate reductase
TIGR01306	1	0.112149	3.6e-05	TIGR01306	GMP_reduct_2: guanosine monophosphate reductase
TIGR01308	2	0.981818	0.000317	TIGR01308	rpmD_bact: ribosomal protein L30
TIGR01310	2	0.927966	0.000299	TIGR01310	L7: 60S ribosomal protein L7
TIGR01311	4	2.915322	0.000942	TIGR01311	glycerol_kin: glycerol kinase
TIGR01312	2	0.970893	0.000313	TIGR01312	XylB: xylulokinase
TIGR01313	2	1.121951	0.000362	TIGR01313	therm_gnt_kin: carbohydrate kinase, thermoresistant glucokinase family
TIGR01315	2	0.865064	0.000279	TIGR01315	5C_CHO_kinase: FGGY-family pentulose kinase
TIGR01316	2	1.051224	0.000339	TIGR01316	gltA: glutamate synthase (NADPH), homotetrameric
TIGR01317	3	1.323711	0.000427	TIGR01317	GOGAT_sm_gam: glutamate synthase, NADH/NADPH, small subunit
TIGR01318	2	0.141327	4.5e-05	TIGR01318	gltD_gamma_fam: glutamate synthase, small subunit
TIGR01325	1	0.93421	0.000302	TIGR01325	O_suc_HS_sulf: O-succinylhomoserine sulfhydrylase
TIGR01327	5	1.969523	0.000636	TIGR01327	PGDH: phosphoglycerate dehydrogenase
TIGR01328	1	0.780051	0.000252	TIGR01328	met_gam_lyase: methionine gamma-lyase
TIGR01330	1	0.498607	0.000161	TIGR01330	bisphos_HAL2: 3'(2'),5'-bisphosphate nucleotidase
TIGR01331	4	1.608	0.000519	TIGR01331	bisphos_cysQ: 3'(2'),5'-bisphosphate nucleotidase
TIGR01340	1	1	0.000323	TIGR01340	aconitase_mito: aconitate hydratase, mitochondrial
TIGR01341	2	1.001141	0.000323	TIGR01341	aconitase_1: aconitate hydratase 1
TIGR01344	1	0.931506	0.000301	TIGR01344	malate_syn_A: malate synthase A
TIGR01347	4	0.727722	0.000235	TIGR01347	sucB: dihydrolipoyllysine-residue succinyltransferase, E2 component of oxoglutarate dehydrogenase (succinyl-transferring) complex
TIGR01348	1	0.729131	0.000235	TIGR01348	PDHac_trf_long: dihydrolipoyllysine-residue acetyltransferase
TIGR01349	4	2.732265	0.000883	TIGR01349	PDHac_trf_mito: pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
TIGR01350	4	2.151843	0.000695	TIGR01350	lipoamide_DH: dihydrolipoyl dehydrogenase
TIGR01351	21	8.518867	0.002754	TIGR01351	adk: adenylate kinase
TIGR01353	2	0.349614	0.000113	TIGR01353	dGTP_triPase: putative dGTPase
TIGR01354	1	0.984126	0.000318	TIGR01354	cyt_deam_tetra: cytidine deaminase
TIGR01359	4	1.902702	0.000615	TIGR01359	UMP_CMP_kin_fam: UMP-CMP kinase family
TIGR01360	8	4.867021	0.001573	TIGR01360	aden_kin_iso1: adenylate kinase
TIGR01361	1	0.988461	0.000319	TIGR01361	DAHP_synth_Bsub: 3-deoxy-7-phosphoheptulonate synthase
TIGR01362	1	0.511627	0.000165	TIGR01362	KDO8P_synth: 3-deoxy-8-phosphooctulonate synthase
TIGR01364	2	1.120111	0.000362	TIGR01364	serC_1: phosphoserine transaminase
TIGR01368	1	0.908587	0.000293	TIGR01368	CPSaseIIsmall: carbamoyl-phosphate synthase, small subunit
TIGR01369	1	0.999049	0.000322	TIGR01369	CPSaseII_lrg: carbamoyl-phosphate synthase, large subunit
TIGR01371	1	1	0.000323	TIGR01371	met_syn_B12ind: 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
TIGR01372	2	0.219879	7.1e-05	TIGR01372	soxA: sarcosine oxidase, alpha subunit family
TIGR01373	2	1.066339	0.000344	TIGR01373	soxB: sarcosine oxidase, beta subunit family
TIGR01377	4	1.695538	0.000548	TIGR01377	soxA_mon: sarcosine oxidase, monomeric form
TIGR01378	1	0.985436	0.000318	TIGR01378	thi_PPkinase: thiamine pyrophosphokinase
TIGR01381	1	0.998491	0.000322	TIGR01381	E1_like_apg7: E1-like protein-activating enzyme Gsa7p/Apg7p
TIGR01383	1	0.977777	0.000316	TIGR01383	not_thiJ: DJ-1 family protein
TIGR01384	2	1.663366	0.000537	TIGR01384	TFS_arch: transcription factor S
TIGR01385	18	5.973333	0.001931	TIGR01385	TFSII: transcription elongation factor S-II
TIGR01388	4	1.035812	0.000334	TIGR01388	rnd: ribonuclease D
TIGR01389	23	5.947546	0.001922	TIGR01389	recQ: ATP-dependent DNA helicase RecQ
TIGR01393	2	1.0521	0.00034	TIGR01393	lepA: elongation factor 4
TIGR01405	8	0.781998	0.000252	TIGR01405	polC_Gram_pos: DNA polymerase III, alpha subunit, Gram-positive type
TIGR01407	2	0.323959	0.000104	TIGR01407	dinG_rel: putative DnaQ family exonuclease/DinG family helicase
TIGR01408	10	2.933531	0.000948	TIGR01408	Ube1: ubiquitin-activating enzyme E1
TIGR01413	1	0.962848	0.000311	TIGR01413	Dyp_perox_fam: Dyp-type peroxidase family
TIGR01416	1	0.988636	0.000319	TIGR01416	Rieske_proteo: ubiquinol-cytochrome c reductase, iron-sulfur subunit
TIGR01418	2	0.557397	0.00018	TIGR01418	PEP_synth: phosphoenolpyruvate synthase
TIGR01421	2	1.997777	0.000645	TIGR01421	gluta_reduc_1: glutathione-disulfide reductase
TIGR01425	2	0.850467	0.000274	TIGR01425	SRP54_euk: signal recognition particle protein SRP54
TIGR01426	21	6.203562	0.002005	TIGR01426	MGT: glycosyltransferase, MGT family
TIGR01429	1	0.983633	0.000317	TIGR01429	AMP_deaminase: AMP deaminase
TIGR01430	1	0.990712	0.00032	TIGR01430	aden_deam: adenosine deaminase
TIGR01431	4	2.058455	0.000665	TIGR01431	adm_rel: adenosine deaminase-related growth factor
TIGR01438	4	1.773195	0.000573	TIGR01438	TGR: thioredoxin and glutathione reductase
TIGR01444	48	33.153846	0.010718	TIGR01444	fkbM_fam: methyltransferase, FkbM family
TIGR01447	4	0.482412	0.000155	TIGR01447	recD: exodeoxyribonuclease V, alpha subunit
TIGR01448	4	0.736111	0.000237	TIGR01448	recD_rel: helicase, RecD/TraA family
TIGR01451	6	2.528301	0.000817	TIGR01451	B_ant_repeat: conserved repeat domain
TIGR01452	2	1.985663	0.000641	TIGR01452	PGP_euk: phosphoglycolate/pyridoxal phosphate phosphatase family
TIGR01455	5	0.882352	0.000285	TIGR01455	glmM: phosphoglucosamine mutase
TIGR01456	5	2.610591	0.000843	TIGR01456	CECR5: HAD hydrolase, TIGR01456 family
TIGR01458	2	1.996108	0.000645	TIGR01458	HAD-SF-IIA-hyp3: HAD hydrolase, TIGR01458 family
TIGR01464	1	0.997041	0.000322	TIGR01464	hemE: uroporphyrinogen decarboxylase
TIGR01472	1	0.964912	0.000311	TIGR01472	gmd: GDP-mannose 4,6-dehydratase
TIGR01473	1	0.989323	0.000319	TIGR01473	cyoE_ctaB: protoheme IX farnesyltransferase
TIGR01474	2	1.152482	0.000372	TIGR01474	ubiA_proteo: 4-hydroxybenzoate polyprenyl transferase
TIGR01477	1	0.199438	6.4e-05	TIGR01477	RIFIN: variant surface antigen, rifin family
TIGR01479	1	0.462526	0.000149	TIGR01479	GMP_PMI: mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
TIGR01484	1	0.986425	0.000318	TIGR01484	HAD-SF-IIB: HAD hydrolase, family IIB
TIGR01489	1	0.99468	0.000321	TIGR01489	DKMTPPase-SF: 2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR01499	1	0.9825	0.000317	TIGR01499	folC: bifunctional protein FolC
TIGR01500	3	1.298039	0.000419	TIGR01500	sepiapter_red: sepiapterin reductase
TIGR01505	1	0.13402	4.3e-05	TIGR01505	tartro_sem_red: 2-hydroxy-3-oxopropionate reductase
TIGR01507	1	0.070312	2.2e-05	TIGR01507	hopene_cyclase: squalene-hopene cyclase
TIGR01513	4	2.473451	0.000799	TIGR01513	NAPRTase_put: nicotinate phosphoribosyltransferase
TIGR01515	1	0.583196	0.000188	TIGR01515	branching_enzym: 1,4-alpha-glucan branching enzyme
TIGR01517	2	0.933106	0.000301	TIGR01517	ATPase-IIB_Ca: calcium-translocating P-type ATPase, PMCA-type
TIGR01518	1	0.192	6.2e-05	TIGR01518	g3p_cytidyltrns: glycerol-3-phosphate cytidylyltransferase
TIGR01520	1	0.983193	0.000317	TIGR01520	FruBisAldo_II_A: fructose-bisphosphate aldolase, class II
TIGR01522	2	0.953161	0.000308	TIGR01522	ATPase-IIA2_Ca: calcium-transporting P-type ATPase, PMR1-type
TIGR01525	3	2.953571	0.000954	TIGR01525	ATPase-IB_hvy: heavy metal translocating P-type ATPase
TIGR01530	10	3.503636	0.001132	TIGR01530	nadN: NAD nucleotidase
TIGR01531	2	0.961884	0.00031	TIGR01531	glyc_debranch: glycogen debranching enzyme
TIGR01534	3	1.875757	0.000606	TIGR01534	GAPDH-I: glyceraldehyde-3-phosphate dehydrogenase, type I
TIGR01536	5	0.992263	0.00032	TIGR01536	asn_synth_AEB: asparagine synthase (glutamine-hydrolyzing)
TIGR01544	2	0.76325	0.000246	TIGR01544	HAD-SF-IE: HAD hydrolase, family IE
TIGR01546	1	0.93093	0.0003	TIGR01546	GAPDH-II_archae: glyceraldehyde-3-phosphate dehydrogenase, type II
TIGR01548	1	0.111675	3.6e-05	TIGR01548	HAD-SF-IA-hyp1: HAD hydrolase, TIGR01548 family
TIGR01550	1	0.180327	5.8e-05	TIGR01550	DOC_P1: death-on-curing family protein
TIGR01557	3	1.263157	0.000408	TIGR01557	myb_SHAQKYF: myb-like DNA-binding domain, SHAQKYF class
TIGR01559	2	0.670623	0.000216	TIGR01559	squal_synth: farnesyl-diphosphate farnesyltransferase
TIGR01571	10	7.923809	0.002561	TIGR01571	A_thal_Cys_rich: uncharacterized Cys-rich domain
TIGR01574	1	0.988558	0.000319	TIGR01574	miaB-methiolase: tRNA-i(6)A37 thiotransferase enzyme MiaB
TIGR01575	11	7.35606	0.002378	TIGR01575	rimI: ribosomal-protein-alanine acetyltransferase
TIGR01578	2	1.052256	0.00034	TIGR01578	MiaB-like-B: MiaB-like tRNA modifying enzyme, archaeal-type
TIGR01587	2	0.23743	7.6e-05	TIGR01587	cas3_core: CRISPR-associated helicase Cas3
TIGR01588	1	0.892361	0.000288	TIGR01588	citE: citrate (pro-3S)-lyase, beta subunit
TIGR01607	2	0.75	0.000242	TIGR01607	PST-A: Plasmodium subtelomeric family
TIGR01618	1	0.25909	8.3e-05	TIGR01618	phage_P_loop: phage nucleotide-binding protein
TIGR01622	116	18.519999	0.005987	TIGR01622	SF-CC1: splicing factor, CC1-like family
TIGR01628	100	16.870588	0.005454	TIGR01628	PABP-1234: polyadenylate binding protein, human types 1, 2, 3, 4 family
TIGR01632	3	1.992857	0.000644	TIGR01632	L11_bact: ribosomal protein L11
TIGR01642	25	4.262745	0.001378	TIGR01642	U2AF_lg: U2 snRNP auxilliary factor, large subunit, splicing factor
TIGR01643	9	3.97619	0.001285	TIGR01643	YD_repeat_2x: YD repeat (two copies)
TIGR01645	7	1.543657	0.000499	TIGR01645	half-pint: poly-U binding splicing factor, half-pint family
TIGR01648	16	3.043327	0.000983	TIGR01648	hnRNP-R-Q: hnRNP-R, Q splicing factor family
TIGR01649	8	3.085192	0.000997	TIGR01649	hnRNP-L_PTB: hnRNP-L/PTB/hephaestus splicing factor family
TIGR01650	1	0.397553	0.000128	TIGR01650	PD_CobS: cobaltochelatase, CobS subunit
TIGR01652	10	4.775047	0.001543	TIGR01652	ATPase-Plipid: phospholipid-translocating P-type ATPase, flippase
TIGR01657	9	2.529857	0.000817	TIGR01657	P-ATPase-V: P-type ATPase of unknown pump specificity (type V)
TIGR01658	2	0.656934	0.000212	TIGR01658	EYA-cons_domain: EYA conserved domain
TIGR01659	17	2.939306	0.00095	TIGR01659	sex-lethal: sex-lethal family splicing factor
TIGR01661	18	5.943019	0.001921	TIGR01661	ELAV_HUD_SF: ELAV/HuD family splicing factor
TIGR01662	1	0.170212	5.5e-05	TIGR01662	HAD-SF-IIIA: HAD hydrolase, family IIIA
TIGR01663	2	0.946153	0.000305	TIGR01663	PNK-3'Pase: polynucleotide kinase 3'-phosphatase
TIGR01678	1	0.271689	8.7e-05	TIGR01678	FAD_lactone_ox: sugar 1,4-lactone oxidases
TIGR01681	1	0.5	0.000161	TIGR01681	HAD-SF-IIIC: HAD phosphatase, family IIIC
TIGR01682	1	1	0.000323	TIGR01682	moaD: molybdopterin converting factor, subunit 1
TIGR01685	3	2.356321	0.000761	TIGR01685	MDP-1: magnesium-dependent phosphatase-1
TIGR01691	1	0.995535	0.000321	TIGR01691	enolase-ppase: 2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR01692	2	1.614583	0.000521	TIGR01692	HIBADH: 3-hydroxyisobutyrate dehydrogenase
TIGR01694	1	0.441666	0.000142	TIGR01694	MTAP: methylthioadenosine phosphorylase
TIGR01697	1	0.987854	0.000319	TIGR01697	PNPH-PUNA-XAPA: inosine/guanosine/xanthosine phosphorylase family
TIGR01722	2	1.010482	0.000326	TIGR01722	MMSDH: methylmalonate-semialdehyde dehydrogenase (acylating)
TIGR01727	4	3.643678	0.001177	TIGR01727	oligo_HPY: oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
TIGR01733	13	5.312958	0.001717	TIGR01733	AA-adenyl-dom: amino acid adenylation domain
TIGR01734	3	0.448412	0.000144	TIGR01734	D-ala-DACP-lig: D-alanine--poly(phosphoribitol) ligase, subunit 1
TIGR01735	1	0.989288	0.000319	TIGR01735	FGAM_synt: phosphoribosylformylglycinamidine synthase
TIGR01738	2	0.387755	0.000125	TIGR01738	bioH: pimelyl-[acyl-carrier protein] methyl ester esterase
TIGR01740	2	1.101851	0.000356	TIGR01740	pyrF: orotidine 5'-phosphate decarboxylase
TIGR01746	10	3.738544	0.001208	TIGR01746	Thioester-redct: thioester reductase domain
TIGR01751	1	0.087939	2.8e-05	TIGR01751	crot-CoA-red: crotonyl-CoA reductase
TIGR01753	1	0.764285	0.000247	TIGR01753	flav_short: flavodoxin
TIGR01758	2	0.879629	0.000284	TIGR01758	MDH_euk_cyt: malate dehydrogenase, NAD-dependent
TIGR01759	2	0.969418	0.000313	TIGR01759	MalateDH-SF1: malate dehydrogenase
TIGR01760	8	0.762177	0.000246	TIGR01760	tape_meas_TP901: phage tail tape measure protein, TP901 family, core region
TIGR01762	4	1.121527	0.000362	TIGR01762	chlorin-enz: chlorinating enzyme
TIGR01763	2	1.796721	0.00058	TIGR01763	MalateDH_bact: malate dehydrogenase, NAD-dependent
TIGR01767	1	0.604336	0.000195	TIGR01767	MTRK: S-methyl-5-thioribose kinase
TIGR01771	1	0.996655	0.000322	TIGR01771	L-LDH-NAD: L-lactate dehydrogenase
TIGR01772	2	1.990415	0.000643	TIGR01772	MDH_euk_gproteo: malate dehydrogenase, NAD-dependent
TIGR01777	1	1	0.000323	TIGR01777	yfcH: TIGR01777 family protein
TIGR01780	1	1	0.000323	TIGR01780	SSADH: succinate-semialdehyde dehydrogenase
TIGR01787	4	1.948553	0.000629	TIGR01787	squalene_cyclas: squalene/oxidosqualene cyclases
TIGR01792	1	0.998239	0.000322	TIGR01792	urease_alph: urease, alpha subunit
TIGR01793	2	1.007025	0.000325	TIGR01793	cit_synth_euk: citrate (Si)-synthase, eukaryotic
TIGR01800	1	0.41576	0.000134	TIGR01800	cit_synth_II: 2-methylcitrate synthase/citrate synthase II
TIGR01804	14	8.231263	0.002661	TIGR01804	BADH: betaine-aldehyde dehydrogenase
TIGR01810	12	6.167293	0.001993	TIGR01810	betA: choline dehydrogenase
TIGR01813	1	0.995495	0.000321	TIGR01813	flavo_cyto_c: flavocytochrome c
TIGR01814	1	0.9925	0.00032	TIGR01814	kynureninase: kynureninase
TIGR01816	1	1	0.000323	TIGR01816	sdhA_forward: succinate dehydrogenase, flavoprotein subunit
TIGR01817	2	0.571161	0.000184	TIGR01817	nifA: Nif-specific regulatory protein
TIGR01818	2	0.86825	0.00028	TIGR01818	ntrC: nitrogen regulation protein NR(I)
TIGR01821	1	0.997512	0.000322	TIGR01821	5aminolev_synth: 5-aminolevulinic acid synthase
TIGR01822	1	1	0.000323	TIGR01822	2am3keto_CoA: glycine C-acetyltransferase
TIGR01825	2	1.807792	0.000584	TIGR01825	gly_Cac_T_rel: putative pyridoxal phosphate-dependent acyltransferase
TIGR01828	2	0.993063	0.000321	TIGR01828	pyru_phos_dikin: pyruvate, phosphate dikinase
TIGR01829	1	0.070247	2.2e-05	TIGR01829	AcAcCoA_reduct: acetoacetyl-CoA reductase
TIGR01830	52	26.535564	0.008578	TIGR01830	3oxo_ACP_reduc: 3-oxoacyl-[acyl-carrier-protein] reductase
TIGR01832	3	1.141129	0.000368	TIGR01832	kduD: 2-deoxy-D-gluconate 3-dehydrogenase
TIGR01833	1	1	0.000323	TIGR01833	HMG-CoA-S_euk: hydroxymethylglutaryl-CoA synthase
TIGR01840	1	0.300469	9.7e-05	TIGR01840	esterase_phb: esterase, PHB depolymerase family
TIGR01842	1	0.08272	2.6e-05	TIGR01842	type_I_sec_PrtD: type I secretion system ATPase
TIGR01852	1	0.405511	0.000131	TIGR01852	lipid_A_lpxA: acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
TIGR01853	3	0.633846	0.000204	TIGR01853	lipid_A_lpxD: UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
TIGR01879	3	0.618453	0.000199	TIGR01879	hydantase: amidase, hydantoinase/carbamoylase family
TIGR01880	6	1.69576	0.000548	TIGR01880	Ac-peptdase-euk: N-acyl-L-amino-acid amidohydrolase
TIGR01885	1	0.997512	0.000322	TIGR01885	Orn_aminotrans: ornithine--oxo-acid transaminase
TIGR01891	4	2.450819	0.000792	TIGR01891	amidohydrolases: amidohydrolase
TIGR01900	1	0.831908	0.000268	TIGR01900	dapE-gram_pos: succinyl-diaminopimelate desuccinylase
TIGR01902	1	0.297058	9.6e-05	TIGR01902	dapE-lys-deAc: N-acetyl-ornithine/N-acetyl-lysine deacetylase
TIGR01915	1	0.90909	0.000293	TIGR01915	npdG: NADPH-dependent F420 reductase
TIGR01923	17	6.757918	0.002184	TIGR01923	menE: O-succinylbenzoate-CoA ligase
TIGR01929	2	0.830115	0.000268	TIGR01929	menB: naphthoate synthase
TIGR01930	8	5.740259	0.001855	TIGR01930	AcCoA-C-Actrans: acetyl-CoA C-acyltransferase
TIGR01931	11	5.62144	0.001817	TIGR01931	cysJ: sulfite reductase [NADPH] flavoprotein, alpha-component
TIGR01932	7	3.238993	0.001047	TIGR01932	hflC: HflC protein
TIGR01933	6	3.37931	0.001092	TIGR01933	hflK: HflK protein
TIGR01934	13	4.618834	0.001493	TIGR01934	MenG_MenH_UbiE: ubiquinone/menaquinone biosynthesis methyltransferase
TIGR01939	1	0.357487	0.000115	TIGR01939	nqrD: NADH:ubiquinone oxidoreductase, Na(+)-translocating, D subunit
TIGR01940	1	0.225	7.2e-05	TIGR01940	nqrE: NADH:ubiquinone oxidoreductase, Na(+)-translocating, E subunit
TIGR01941	2	0.906172	0.000292	TIGR01941	nqrF: NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit
TIGR01942	1	0.512941	0.000165	TIGR01942	pcnB: poly(A) polymerase
TIGR01944	1	0.363157	0.000117	TIGR01944	rnfB: electron transport complex, RnfABCDGE type, B subunit
TIGR01957	1	0.972413	0.000314	TIGR01957	nuoB_fam: NADH-quinone oxidoreductase, B subunit
TIGR01958	4	2.121621	0.000685	TIGR01958	nuoE_fam: NADH-quinone oxidoreductase, E subunit
TIGR01959	1	0.878048	0.000283	TIGR01959	nuoF_fam: NADH oxidoreductase (quinone), F subunit
TIGR01961	1	0.991803	0.00032	TIGR01961	NuoC_fam: NADH (or F420H2) dehydrogenase, subunit C
TIGR01962	2	0.927461	0.000299	TIGR01962	NuoD: NADH dehydrogenase (quinone), D subunit
TIGR01963	36	16.274509	0.005261	TIGR01963	PHB_DH: 3-hydroxybutyrate dehydrogenase
TIGR01966	1	0.203389	6.5e-05	TIGR01966	RNasePH: ribonuclease PH
TIGR01967	27	6.168224	0.001994	TIGR01967	DEAH_box_HrpA: RNA helicase HrpA
TIGR01969	5	1.310756	0.000423	TIGR01969	minD_arch: cell division ATPase MinD
TIGR01970	2	0.201212	6.5e-05	TIGR01970	DEAH_box_HrpB: ATP-dependent helicase HrpB
TIGR01971	2	1.057851	0.000341	TIGR01971	NuoI: NADH-quinone oxidoreductase, chain I
TIGR01973	1	1	0.000323	TIGR01973	NuoG: NADH dehydrogenase (quinone), G subunit
TIGR01979	7	1.836228	0.000593	TIGR01979	sufS: cysteine desulfurase, SufS family
TIGR01982	7	2.713302	0.000877	TIGR01982	UbiB: 2-polyprenylphenol 6-hydroxylase
TIGR01983	10	3.657894	0.001182	TIGR01983	UbiG: 3-demethylubiquinone-9 3-O-methyltransferase
TIGR01984	1	0.191099	6.1e-05	TIGR01984	UbiH: 2-polyprenyl-6-methoxyphenol 4-hydroxylase
TIGR01986	1	0.997885	0.000322	TIGR01986	glut_syn_euk: glutathione synthetase
TIGR01988	3	1.219638	0.000394	TIGR01988	Ubi-OHases: ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
TIGR01989	3	0.805491	0.00026	TIGR01989	COQ6: ubiquinone biosynthesis monooxygenase COQ6
TIGR01999	1	0.991935	0.00032	TIGR01999	iscU: FeS cluster assembly scaffold IscU
TIGR02000	1	0.234482	7.5e-05	TIGR02000	NifU_proper: Fe-S cluster assembly protein NifU
TIGR02006	3	0.875621	0.000283	TIGR02006	IscS: cysteine desulfurase IscS
TIGR02007	2	1.527272	0.000493	TIGR02007	fdx_isc: ferredoxin, 2Fe-2S type, ISC system
TIGR02009	2	1.930107	0.000623	TIGR02009	PGMB-YQAB-SF: beta-phosphoglucomutase family hydrolase
TIGR02013	6	0.43861	0.000141	TIGR02013	rpoB: DNA-directed RNA polymerase, beta subunit
TIGR02021	1	0.394495	0.000127	TIGR02021	BchM-ChlM: magnesium protoporphyrin O-methyltransferase
TIGR02024	1	0.902684	0.000291	TIGR02024	FtcD: glutamate formiminotransferase
TIGR02028	1	0.193467	6.2e-05	TIGR02028	ChlP: geranylgeranyl reductase
TIGR02032	4	1.872053	0.000605	TIGR02032	GG-red-SF: geranylgeranyl reductase family
TIGR02033	1	0.995594	0.000321	TIGR02033	D-hydantoinase: dihydropyrimidinase
TIGR02034	1	0.100985	3.2e-05	TIGR02034	CysN: sulfate adenylyltransferase, large subunit
TIGR02037	20	4.426267	0.00143	TIGR02037	degP_htrA_DO: peptidase Do
TIGR02038	1	0.062678	2e-05	TIGR02038	protease_degS: periplasmic serine peptidase DegS
TIGR02045	2	1.006726	0.000325	TIGR02045	P_fruct_ADP: ADP-specific phosphofructokinase
TIGR02052	2	1.402173	0.000453	TIGR02052	MerP: mercuric transport protein periplasmic component
TIGR02063	10	3.395218	0.001097	TIGR02063	RNase_R: ribonuclease R
TIGR02065	7	4.069565	0.001315	TIGR02065	ECX1: exosome complex exonuclease 1
TIGR02067	4	1.996031	0.000645	TIGR02067	his_9_HisN: histidinol-phosphatase
TIGR02072	18	6.5	0.002101	TIGR02072	BioC: malonyl-acyl carrier protein O-methyltransferase BioC
TIGR02080	1	0.950261	0.000307	TIGR02080	O_succ_thio_ly: O-succinylhomoserine (thiol)-lyase
TIGR02082	2	1.225042	0.000396	TIGR02082	metH: methionine synthase
TIGR02089	1	0.988636	0.000319	TIGR02089	TTC: tartrate dehydrogenase
TIGR02092	1	0.186486	6e-05	TIGR02092	glgD: glucose-1-phosphate adenylyltransferase, GlgD subunit
TIGR02093	3	0.832089	0.000269	TIGR02093	P_ylase: glycogen/starch/alpha-glucan phosphorylases
TIGR02097	2	1.950495	0.00063	TIGR02097	yccV: hemimethylated DNA binding domain
TIGR02098	2	0.894736	0.000289	TIGR02098	MJ0042_CXXC: MJ0042 family finger-like domain
TIGR02102	1	0.043126	1.3e-05	TIGR02102	pullulan_Gpos: pullulanase, extracellular
TIGR02110	5	1.335724	0.000431	TIGR02110	PQQ_syn_pqqF: coenzyme PQQ biosynthesis protein PqqF
TIGR02113	1	0.971751	0.000314	TIGR02113	coaC_strep: phosphopantothenoylcysteine decarboxylase
TIGR02114	1	0.811403	0.000262	TIGR02114	coaB_strep: phosphopantothenate--cysteine ligase
TIGR02121	1	0.079918	2.5e-05	TIGR02121	Na_Pro_sym: sodium/proline symporter
TIGR02128	1	0.444805	0.000143	TIGR02128	G6PI_arch: bifunctional phosphoglucose/phosphomannose isomerase
TIGR02141	3	1.322115	0.000427	TIGR02141	modB_ABC: molybdate ABC transporter, permease protein
TIGR02146	1	0.627906	0.000202	TIGR02146	LysS_fung_arch: homocitrate synthase
TIGR02148	4	1.677777	0.000542	TIGR02148	Fibro_Slime: fibro-slime domain
TIGR02150	1	0.99371	0.000321	TIGR02150	IPP_isom_1: isopentenyl-diphosphate delta-isomerase
TIGR02152	6	3.399328	0.001098	TIGR02152	D_ribokin_bact: ribokinase
TIGR02153	1	0.05679	1.8e-05	TIGR02153	gatD_arch: glutamyl-tRNA(Gln) amidotransferase, subunit D
TIGR02160	5	1.903409	0.000615	TIGR02160	PA_CoA_Oxy5: phenylacetate-CoA oxygenase/reductase, PaaK subunit
TIGR02167	43	37.076923	0.011986	TIGR02167	Liste_lipo_26: bacterial surface protein 26-residue repeat
TIGR02168	458	95.024555	0.03072	TIGR02168	SMC_prok_B: chromosome segregation protein SMC
TIGR02169	68	15.138197	0.004893	TIGR02169	SMC_prok_A: chromosome segregation protein SMC
