#Accession	No_orfs	Coverage	Abundance	Name	Description
PF08542.11	5	2.863636	7.7e-05	Rep_fac_C	Replication factor C C-terminal domain
PF08543.12	3	1.638211	4.4e-05	Phos_pyr_kin	Phosphomethylpyrimidine kinase
PF08544.13	6	2.858823	7.7e-05	GHMP_kinases_C	GHMP kinases C terminal
PF08547.12	3	1.825	4.9e-05	CIA30	Complex I intermediate-associated protein 30 (CIA30)
PF08551.10	3	1.393939	3.7e-05	DUF1751	Eukaryotic integral membrane protein (DUF1751)
PF08557.10	1	1	2.7e-05	Lipid_DES	Sphingolipid Delta4-desaturase (DES)
PF08560.10	2	1.911564	5.1e-05	DUF1757	Protein of unknown function (DUF1757)
PF08561.10	1	0.491666	1.3e-05	Ribosomal_L37	Mitochondrial ribosomal protein L37
PF08564.10	3	1.22	3.3e-05	CDC37_C	Cdc37 C terminal domain
PF08565.11	2	1.194915	3.2e-05	CDC37_M	Cdc37 Hsp90 binding domain
PF08567.11	1	0.988505	2.6e-05	PH_TFIIH	TFIIH p62 subunit, N-terminal domain
PF08568.10	1	0.895734	2.4e-05	Kinetochor_Ybp2	Uncharacterised protein family, YAP/Alf4/glomulin
PF08569.11	1	0.996941	2.7e-05	Mo25	Mo25-like
PF08572.10	3	1.228699	3.3e-05	PRP3	pre-mRNA processing factor 3 (PRP3)
PF08573.10	6	1.477477	4e-05	SAE2	DNA repair protein endonuclease SAE2/CtIP C-terminus
PF08574.10	3	1.418918	3.8e-05	Iwr1	Transcription factor Iwr1
PF08577.11	1	0.910256	2.4e-05	PI31_Prot_C	PI31 proteasome regulator
PF08583.10	2	1.956521	5.3e-05	Cmc1	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08584.11	1	0.989473	2.6e-05	Ribonuc_P_40	Ribonuclease P 40kDa (Rpp40) subunit
PF08585.12	8	1.811059	4.9e-05	RMI1_N	RecQ mediated genome instability protein
PF08590.10	1	0.84375	2.2e-05	DUF1771	Domain of unknown function (DUF1771)
PF08597.10	1	0.752066	2e-05	eIF3_subunit	Translation initiation factor eIF3 subunit
PF08598.11	3	1.293577	3.5e-05	Sds3	Sds3-like
PF08599.10	1	0.96875	2.6e-05	Nbs1_C	DNA damage repair protein Nbs1
PF08600.10	2	0.923913	2.5e-05	Rsm1	Rsm1-like
PF08603.11	1	0.99363	2.6e-05	CAP_C	Adenylate cyclase associated (CAP) C terminal
PF08604.10	5	1.159135	3.1e-05	Nup153	Nucleoporin Nup153-like
PF08608.12	1	0.984126	2.6e-05	Wyosine_form	Wyosine base formation
PF08610.10	1	0.993827	2.6e-05	Pex16	Peroxisomal membrane protein (Pex16)
PF08612.11	1	0.968888	2.6e-05	Med20	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF08613.11	1	0.857142	2.3e-05	Cyclin	Cyclin
PF08614.11	27	14.145	0.000383	ATG16	Autophagy protein 16 (ATG16)
PF08615.11	2	0.58156	1.5e-05	RNase_H2_suC	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)
PF08616.10	1	0.929824	2.5e-05	SPA	Stabilization of polarity axis
PF08617.10	2	1.561728	4.2e-05	CGI-121	Kinase binding protein CGI-121
PF08620.10	2	1.22388	3.3e-05	RPAP1_C	RPAP1-like, C-terminal
PF08623.10	6	1.767857	4.7e-05	TIP120	TATA-binding protein interacting (TIP20)
PF08625.11	1	1	2.7e-05	Utp13	Utp13 specific WD40 associated domain
PF08626.11	5	0.577487	1.5e-05	TRAPPC9-Trs120	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit
PF08627.10	1	0.652694	1.7e-05	CRT-like	CRT-like, chloroquine-resistance transporter-like
PF08628.12	4	2.142857	5.8e-05	Nexin_C	Sorting nexin C terminal
PF08631.10	3	2.315217	6.2e-05	SPO22	Meiosis protein SPO22/ZIP4 like
PF08638.11	1	0.994764	2.6e-05	Med14	Mediator complex subunit MED14
PF08644.11	3	1.423841	3.8e-05	SPT16	FACT complex subunit (SPT16/CDC68)
PF08645.11	1	0.901234	2.4e-05	PNK3P	Polynucleotide kinase 3 phosphatase
PF08646.10	20	12.705479	0.000344	Rep_fac-A_C	Replication factor-A C terminal domain
PF08647.11	12	6.936842	0.000188	BRE1	BRE1 E3 ubiquitin ligase
PF08648.12	1	0.982142	2.6e-05	SNRNP27	U4/U6.U5 small nuclear ribonucleoproteins
PF08652.11	2	1.485294	4e-05	RAI1	RAI1 like PD-(D/E)XK nuclease
PF08659.10	5	2.566666	6.9e-05	KR	KR domain
PF08660.11	1	0.994285	2.6e-05	Alg14	Oligosaccharide biosynthesis protein Alg14 like
PF08661.11	1	0.95238	2.5e-05	Rep_fac-A_3	Replication factor A protein 3
PF08662.11	44	19.840206	0.000537	eIF2A	Eukaryotic translation initiation factor eIF2A
PF08669.11	4	3.8375	0.000104	GCV_T_C	Glycine cleavage T-protein C-terminal barrel domain
PF08672.11	2	2	5.4e-05	ANAPC2	Anaphase promoting complex (APC) subunit 2
PF08675.11	2	1.468354	3.9e-05	RNA_bind	RNA binding domain
PF08676.11	1	0.972789	2.6e-05	MutL_C	MutL C terminal dimerisation domain
PF08683.11	1	1	2.7e-05	CAMSAP_CKK	Microtubule-binding calmodulin-regulated spectrin-associated
PF08685.11	2	1.075	2.9e-05	GON	GON domain
PF08686.11	7	5.903225	0.000159	PLAC	PLAC (protease and lacunin) domain
PF08687.11	2	1.099315	2.9e-05	ASD2	Apx/Shroom domain ASD2
PF08693.10	2	1.894736	5.1e-05	SKG6	Transmembrane alpha-helix domain
PF08694.11	1	0.993548	2.6e-05	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1
PF08695.10	1	0.905982	2.4e-05	Coa1	Cytochrome oxidase complex assembly protein 1
PF08696.11	1	0.985221	2.6e-05	Dna2	DNA replication factor Dna2
PF08698.11	4	1.625	4.4e-05	Fcf2	Fcf2 pre-rRNA processing
PF08699.10	3	2.25	6e-05	ArgoL1	Argonaute linker 1 domain
PF08700.11	3	2.701149	7.3e-05	Vps51	Vps51/Vps67
PF08702.10	6	3.804195	0.000103	Fib_alpha	Fibrinogen alpha/beta chain family
PF08703.10	3	1.22159	3.3e-05	PLC-beta_C	PLC-beta C terminal
PF08704.10	2	1.497975	4e-05	GCD14	tRNA methyltransferase complex GCD14 subunit
PF08709.11	9	4.197183	0.000113	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF08711.11	3	2.603773	7e-05	Med26	TFIIS helical bundle-like domain
PF08712.11	1	1	2.7e-05	Nfu_N	Scaffold protein Nfu/NifU N terminal
PF08718.11	4	2.744966	7.4e-05	GLTP	Glycolipid transfer protein (GLTP)
PF08719.11	2	1.944099	5.2e-05	DUF1768	Domain of unknown function (DUF1768)
PF08725.11	1	0.977777	2.6e-05	Integrin_b_cyt	Integrin beta cytoplasmic domain
PF08726.10	2	1.420289	3.8e-05	EFhand_Ca_insen	Ca2+ insensitive EF hand
PF08729.10	2	1.076923	2.9e-05	HUN	HPC2 and ubinuclein domain
PF08736.11	6	5.090909	0.000137	FA	FERM adjacent (FA)
PF08737.10	3	0.522781	1.4e-05	Rgp1	Rgp1
PF08740.11	1	0.994652	2.6e-05	BCS1_N	BCS1 N terminal
PF08742.11	37	20.362318	0.000551	C8	C8 domain
PF08746.11	1	0.976744	2.6e-05	zf-RING-like	RING-like domain
PF08752.10	1	0.986842	2.6e-05	COP-gamma_platf	Coatomer gamma subunit appendage platform subdomain
PF08755.11	4	3.091836	8.3e-05	YccV-like	Hemimethylated DNA-binding protein YccV like
PF08763.11	1	1	2.7e-05	Ca_chan_IQ	Voltage gated calcium channel IQ domain
PF08766.11	3	2.925925	7.9e-05	DEK_C	DEK C terminal domain
PF08767.11	2	1.149532	3.1e-05	CRM1_C	CRM1 C terminal
PF08768.11	1	0.993288	2.6e-05	DUF1794	Domain of unknown function (DUF1794)
PF08771.11	2	1.373737	3.7e-05	FRB_dom	FKBP12-rapamycin binding domain
PF08772.11	1	1	2.7e-05	NOB1_Zn_bind	Nin one binding (NOB1) Zn-ribbon like
PF08773.11	1	1	2.7e-05	CathepsinC_exc	Cathepsin C exclusion domain
PF08776.11	1	1	2.7e-05	VASP_tetra	VASP tetramerisation domain
PF08777.11	2	0.990196	2.6e-05	RRM_3	RNA binding motif
PF08781.10	1	0.992753	2.6e-05	DP	Transcription factor DP
PF08782.10	7	4.43617	0.00012	c-SKI_SMAD_bind	c-SKI Smad4 binding domain
PF08783.11	2	1.324324	3.5e-05	DWNN	DWNN domain
PF08784.11	1	0.711538	1.9e-05	RPA_C	Replication protein A C terminal
PF08785.11	2	0.908333	2.4e-05	Ku_PK_bind	Ku C terminal domain like
PF08788.11	3	1.328358	3.6e-05	NHR2	NHR2 domain like
PF08790.11	4	2.214285	6e-05	zf-LYAR	LYAR-type C2HC zinc finger
PF08799.11	1	1	2.7e-05	PRP4	pre-mRNA processing factor 4 (PRP4) like
PF08801.11	4	1.9447	5.2e-05	Nucleoporin_N	Nup133 N terminal like
PF08806.11	2	1.592105	4.3e-05	Sep15_SelM	Sep15/SelM redox domain
PF08824.10	1	0.987261	2.6e-05	Serine_rich	Serine rich protein interaction domain
PF08825.10	1	0.987804	2.6e-05	E2_bind	E2 binding domain
PF08833.10	3	1.431818	3.8e-05	Axin_b-cat_bind	Axin beta-catenin binding domain
PF08839.11	3	1.577142	4.2e-05	CDT1	DNA replication factor CDT1 like
PF08880.11	1	0.971428	2.6e-05	QLQ	QLQ
PF08910.10	1	0.980582	2.6e-05	Aida_N	Aida N-terminus
PF08911.11	2	1.169014	3.1e-05	NUP50	NUP50 (Nucleoporin 50 kDa)
PF08912.11	9	4.942028	0.000133	Rho_Binding	Rho Binding
PF08913.10	5	3.296	8.9e-05	VBS	Vinculin Binding Site
PF08919.10	1	0.990909	2.6e-05	F_actin_bind	F-actin binding
PF08920.10	3	1.508474	4e-05	SF3b1	Splicing factor 3B subunit 1
PF08923.10	1	0.655462	1.7e-05	MAPKK1_Int	Mitogen-activated protein kinase kinase 1 interacting
PF08925.11	1	0.996466	2.7e-05	DUF1907	Domain of Unknown Function (DUF1907)
PF08926.11	1	1	2.7e-05	DUF1908	Domain of unknown function (DUF1908)
PF08934.10	1	0.539473	1.4e-05	Rb_C	Rb C-terminal domain
PF08938.10	2	1.564102	4.2e-05	HBS1_N	HBS1 N-terminus
PF08941.10	1	1	2.7e-05	USP8_interact	USP8 interacting
PF08947.10	2	1.041666	2.8e-05	BPS	BPS (Between PH and SH2)
PF08952.11	1	0.965753	2.6e-05	DUF1866	Domain of unknown function (DUF1866)
PF08953.11	2	1.10606	2.9e-05	DUF1899	Domain of unknown function (DUF1899)
PF08969.11	2	1.782608	4.8e-05	USP8_dimer	USP8 dimerisation domain
PF08976.11	1	0.133333	3e-06	EF-hand_11	EF-hand domain
PF08991.10	1	0.645161	1.7e-05	MTCP1	Mature-T-Cell Proliferation I type
PF08996.10	3	0.594594	1.6e-05	zf-DNA_Pol	DNA Polymerase alpha zinc finger
PF08997.10	1	0.981818	2.6e-05	UCR_6-4kD	Ubiquinol-cytochrome C reductase complex, 6.4kD protein
PF08999.10	7	2.302083	6.2e-05	SP_C-Propep	Surfactant protein C, N terminal propeptide
PF09004.10	244	178.809523	0.004846	DUF1891	Domain of unknown function (DUF1891)
PF09005.10	2	1.166666	3.1e-05	DUF1897	Domain of unknown function (DUF1897)
PF09006.11	22	5.456521	0.000147	Surfac_D-trimer	Lung surfactant protein D coiled-coil trimerisation
PF09011.10	14	6.123287	0.000165	HMG_box_2	HMG-box domain
PF09027.10	1	0.779411	2.1e-05	GTPase_binding	GTPase binding
PF09029.10	1	0.290598	7e-06	Preseq_ALAS	5-aminolevulinate synthase presequence
PF09030.10	7	3.752293	0.000101	Creb_binding	Creb binding
PF09032.11	2	1.089743	2.9e-05	Siah-Interact_N	Siah interacting protein, N terminal
PF09033.10	1	0.451807	1.2e-05	DFF-C	DNA Fragmentation factor 45kDa, C terminal domain
PF09038.10	1	0.885245	2.3e-05	53-BP1_Tudor	Tumour suppressor p53-binding protein-1 Tudor
PF09045.10	1	0.948275	2.5e-05	L27_2	L27_2
PF09057.10	1	0.769911	2e-05	Smac_DIABLO	Second Mitochondria-derived Activator of Caspases
PF09060.10	1	0.958333	2.5e-05	L27_N	L27_N
PF09066.10	1	0.991071	2.6e-05	B2-adapt-app_C	Beta2-adaptin appendage, C-terminal sub-domain
PF09068.11	3	2.975609	8e-05	EF-hand_2	EF hand
PF09069.11	3	3	8.1e-05	EF-hand_3	EF-hand
PF09070.11	1	0.973451	2.6e-05	PFU	PFU (PLAA family ubiquitin binding)
PF09072.10	1	1	2.7e-05	TMA7	Translation machinery associated TMA7
PF09073.10	3	1.136574	3e-05	BUD22	BUD22
PF09079.11	3	2.238095	6e-05	Cdc6_C	CDC6, C terminal winged helix domain
PF09088.11	6	1.848167	5e-05	MIF4G_like	MIF4G like
PF09090.11	1	0.617977	1.6e-05	MIF4G_like_2	MIF4G like
PF09110.11	3	1.171171	3.1e-05	HAND	HAND
PF09111.10	1	0.991228	2.6e-05	SLIDE	SLIDE
PF09127.11	1	0.99115	2.6e-05	Leuk-A4-hydro_C	Leukotriene A4 hydrolase, C-terminal
PF09128.11	3	1.452127	3.9e-05	RGS-like	Regulator of G protein signalling-like domain
PF09133.10	15	7.666666	0.000207	SANTA	SANTA (SANT Associated)
PF09134.10	1	0.260416	7e-06	Invasin_D3	Invasin, domain 3
PF09139.11	1	0.479876	1.3e-05	Tam41_Mmp37	Phosphatidate cytidylyltransferase, mitochondrial
PF09141.10	9	4.104938	0.000111	Talin_middle	Talin, middle domain
PF09159.10	3	0.010714	0	Ydc2-catalyt	Mitochondrial resolvase Ydc2 / RNA splicing MRS1
PF09165.10	2	1.053333	2.8e-05	Ubiq-Cytc-red_N	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
PF09170.10	1	0.932203	2.5e-05	STN1_2	CST, Suppressor of cdc thirteen homolog, complex subunit STN1
PF09172.11	3	1.604501	4.3e-05	DUF1943	Domain of unknown function (DUF1943)
PF09173.11	1	0.988372	2.6e-05	eIF2_C	Initiation factor eIF2 gamma, C terminal
PF09174.10	1	1	2.7e-05	Maf1	Maf1 regulator
PF09177.11	1	0.676767	1.8e-05	Syntaxin-6_N	Syntaxin 6, N-terminal
PF09180.11	1	0.985507	2.6e-05	ProRS-C_1	Prolyl-tRNA synthetase, C-terminal
PF09184.11	2	1.243055	3.3e-05	PPP4R2	PPP4R2
PF09202.11	1	0.804878	2.1e-05	Rio2_N	Rio2, N-terminal
PF09229.11	1	1	2.7e-05	Aha1_N	Activator of Hsp90 ATPase, N-terminal
PF09230.10	1	0.9823	2.6e-05	DFF40	DNA fragmentation factor 40 kDa
PF09243.10	1	0.985454	2.6e-05	Rsm22	Mitochondrial small ribosomal subunit Rsm22
PF09247.11	1	0.836065	2.2e-05	TBP-binding	TATA box-binding protein binding
PF09258.10	3	3	8.1e-05	Glyco_transf_64	Glycosyl transferase family 64 domain
PF09261.11	5	4.958333	0.000134	Alpha-mann_mid	Alpha mannosidase middle domain
PF09263.10	1	0.92771	2.5e-05	PEX-2N	Peroxisome biogenesis factor 1, N-terminal
PF09268.10	1	1	2.7e-05	Clathrin-link	Clathrin, heavy-chain linker
PF09270.10	1	1	2.7e-05	BTD	Beta-trefoil DNA-binding domain
PF09271.11	1	1	2.7e-05	LAG1-DNAbind	LAG1, DNA binding
PF09272.10	1	0.254545	6e-06	Hepsin-SRCR	Hepsin, SRCR domain
PF09273.11	2	1.186046	3.2e-05	Rubis-subs-bind	Rubisco LSMT substrate-binding
PF09279.11	5	3.465116	9.3e-05	EF-hand_like	Phosphoinositide-specific phospholipase C, efhand-like
PF09280.11	1	0.982456	2.6e-05	XPC-binding	XPC-binding domain
PF09282.10	1	1	2.7e-05	Mago-bind	Mago binding
PF09289.10	2	2	5.4e-05	FOLN	Follistatin/Osteonectin-like EGF domain
PF09296.11	1	1	2.7e-05	NUDIX-like	NADH pyrophosphatase-like rudimentary NUDIX domain
PF09298.11	1	1	2.7e-05	FAA_hydrolase_N	Fumarylacetoacetase N-terminal
PF09302.11	2	1.391061	3.7e-05	XLF	XLF-Cernunnos, XRcc4-like factor, NHEJ component
PF09309.10	4	1.440613	3.9e-05	FCP1_C	FCP1, C-terminal
PF09311.11	1	1	2.7e-05	Rab5-bind	Rabaptin-like protein
PF09316.10	1	0.865853	2.3e-05	Cmyb_C	C-myb, C-terminal
PF09320.11	2	1.095238	2.9e-05	DUF1977	Domain of unknown function (DUF1977)
PF09324.10	7	3.642857	9.8e-05	DUF1981	Domain of unknown function (DUF1981)
PF09325.10	7	4.923728	0.000133	Vps5	Vps5 C terminal like
PF09326.11	1	1	2.7e-05	NADH_dhqG_C	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF09329.11	2	1.326086	3.5e-05	zf-primase	Primase zinc finger
PF09332.11	3	1.229461	3.3e-05	Mcm10	Mcm10 replication factor
PF09333.11	1	0.947916	2.5e-05	ATG_C	Autophagy-related protein C terminal domain
PF09334.11	5	1.948849	5.2e-05	tRNA-synt_1g	tRNA synthetases class I (M)
PF09335.11	8	4.524999	0.000122	SNARE_assoc	SNARE associated Golgi protein
PF09336.10	10	5.983606	0.000162	Vps4_C	Vps4 C terminal oligomerisation domain
PF09340.10	2	1.012658	2.7e-05	NuA4	Histone acetyltransferase subunit NuA4
PF09349.10	1	1	2.7e-05	OHCU_decarbox	OHCU decarboxylase
PF09354.10	6	2.597014	7e-05	HNF_C	HNF3 C-terminal domain
PF09358.10	2	2	5.4e-05	E1_UFD	Ubiquitin fold domain
PF09360.10	3	1.770833	4.7e-05	zf-CDGSH	Iron-binding zinc finger CDGSH type
PF09361.10	1	0.18	4e-06	Phasin_2	Phasin protein
PF09368.10	3	1.527027	4.1e-05	Sas10	Sas10 C-terminal domain
PF09371.10	2	1.417582	3.8e-05	Tex_N	Tex-like protein N-terminal domain
PF09377.10	1	0.974137	2.6e-05	SBDS_C	SBDS protein C-terminal domain
PF09379.10	12	10.338461	0.00028	FERM_N	FERM N-terminal domain
PF09380.10	12	9.74468	0.000264	FERM_C	FERM C-terminal PH-like domain
PF09382.10	3	2	5.4e-05	RQC	RQC domain
PF09384.10	2	0.884353	2.3e-05	UTP15_C	UTP15 C terminal
PF09398.10	2	1.925925	5.2e-05	FOP_dimer	FOP N terminal dimerisation domain
PF09402.10	2	0.813609	2.2e-05	MSC	Man1-Src1p-C-terminal domain
PF09404.10	1	0.995454	2.6e-05	C12orf66_like	KICSTOR complex C12orf66 like
PF09405.10	2	1.615384	4.3e-05	Btz	CASC3/Barentsz eIF4AIII binding
PF09409.10	3	2.695121	7.3e-05	PUB	PUB domain
PF09412.10	2	1.373584	3.7e-05	XendoU	Endoribonuclease XendoU
PF09416.10	2	1.151315	3.1e-05	UPF1_Zn_bind	RNA helicase (UPF2 interacting domain)
PF09420.10	2	0.65238	1.7e-05	Nop16	Ribosome biogenesis protein Nop16
PF09429.10	4	1.589743	4.3e-05	Wbp11	WW domain binding protein 11
PF09430.10	1	0.983739	2.6e-05	DUF2012	Protein of unknown function (DUF2012)
PF09431.10	2	1.550724	4.2e-05	DUF2013	Protein of unknown function (DUF2013)
PF09439.10	5	1.624309	4.4e-05	SRPRB	Signal recognition particle receptor beta subunit
PF09440.10	2	1.43609	3.8e-05	eIF3_N	eIF3 subunit 6 N terminal domain
PF09443.10	2	0.8	2.1e-05	CFC	Cripto_Frl-1_Cryptic (CFC)
PF09445.10	1	0.569696	1.5e-05	Methyltransf_15	RNA cap guanine-N2 methyltransferase
PF09446.10	1	0.984375	2.6e-05	VMA21	VMA21-like domain
PF09454.10	2	1.640625	4.4e-05	Vps23_core	Vps23 core domain
PF09457.10	3	2.341463	6.3e-05	RBD-FIP	FIP domain
PF09474.10	2	0.239669	6e-06	Type_III_YscX	Type III secretion system YscX (type_III_YscX)
PF09495.10	1	0.896103	2.4e-05	DUF2462	Protein of unknown function (DUF2462)
PF09496.10	2	0.577464	1.5e-05	CENP-O	Cenp-O kinetochore centromere component
PF09497.10	1	0.857142	2.3e-05	Med12	Transcription mediator complex subunit Med12
PF09507.10	5	1.063231	2.8e-05	CDC27	DNA polymerase subunit Cdc27
PF09531.10	1	0.973813	2.6e-05	Ndc1_Nup	Nucleoporin protein Ndc1-Nup
PF09532.10	2	1.067307	2.8e-05	FDF	FDF domain
PF09568.10	2	0.445121	1.2e-05	RE_MjaI	MjaI restriction endonuclease
PF09588.10	4	2.628378	7.1e-05	YqaJ	YqaJ-like viral recombinase domain
PF09596.10	1	1	2.7e-05	MamL-1	MamL-1 domain
PF09606.10	3	0.734615	1.9e-05	Med15	ARC105 or Med15 subunit of Mediator complex non-fungal
PF09607.10	1	0.965517	2.6e-05	BrkDBD	Brinker DNA-binding domain
PF09612.10	5	4.229323	0.000114	HtrL_YibB	Bacterial protein of unknown function (HtrL_YibB)
PF09618.10	8	1.005494	2.7e-05	Cas_Csy4	CRISPR-associated protein (Cas_Csy4)
PF09631.10	1	0.98	2.6e-05	Sen15	Sen15 protein
PF09634.10	1	0.428571	1.1e-05	DUF2025	Protein of unknown function (DUF2025)
PF09637.10	2	0.730923	1.9e-05	Med18	Med18 protein
PF09668.10	2	1.814516	4.9e-05	Asp_protease	Aspartyl protease
PF09723.10	6	3.225	8.7e-05	Zn-ribbon_8	Zinc ribbon domain
PF09724.9	1	0.996996	2.7e-05	Dcc1	Sister chromatid cohesion protein Dcc1
PF09725.9	2	0.552	1.4e-05	Fra10Ac1	Folate-sensitive fragile site protein Fra10Ac1
PF09726.9	1	0.745156	2e-05	Macoilin	Macoilin family
PF09727.9	4	2.146596	5.8e-05	CortBP2	Cortactin-binding protein-2
PF09728.9	1	0.990259	2.6e-05	Taxilin	Myosin-like coiled-coil protein
PF09730.9	1	0.89986	2.4e-05	BicD	Microtubule-associated protein Bicaudal-D
PF09731.9	1	0.982343	2.6e-05	Mitofilin	Mitochondrial inner membrane protein
PF09732.9	1	1	2.7e-05	CactinC_cactus	Cactus-binding C-terminus of cactin protein
PF09733.9	2	1.043795	2.8e-05	VEFS-Box	VEFS-Box of polycomb protein
PF09734.9	2	1.107142	3e-05	Tau95	RNA polymerase III transcription factor (TF)IIIC subunit HTH domain
PF09735.9	5	0.822003	2.2e-05	Nckap1	Membrane-associated apoptosis protein
PF09736.9	14	7.317241	0.000198	Bud13	Pre-mRNA-splicing factor of RES complex
PF09737.9	1	1	2.7e-05	Det1	De-etiolated protein 1 Det1
PF09738.9	2	1.026936	2.7e-05	LRRFIP	LRRFIP family
PF09739.9	2	0.933219	2.5e-05	MCM_bind	Mini-chromosome maintenance replisome factor
PF09740.9	1	0.698113	1.8e-05	DUF2043	Uncharacterized conserved protein (DUF2043)
PF09741.9	1	0.991416	2.6e-05	DUF2045	Uncharacterized conserved protein (DUF2045)
PF09742.9	1	1	2.7e-05	Dymeclin	Dyggve-Melchior-Clausen syndrome protein
PF09743.9	1	1	2.7e-05	E3_UFM1_ligase	E3 UFM1-protein ligase 1
PF09744.9	1	0.5	1.3e-05	Jnk-SapK_ap_N	JNK_SAPK-associated protein-1
PF09745.9	4	1.603305	4.3e-05	DUF2040	Coiled-coil domain-containing protein 55 (DUF2040)
PF09746.9	1	1	2.7e-05	Membralin	Tumour-associated protein
PF09747.9	1	0.969696	2.6e-05	DUF2052	Coiled-coil domain containing protein (DUF2052)
PF09748.9	1	0.991735	2.6e-05	Med10	Transcription factor subunit Med10 of Mediator complex
PF09749.9	1	0.991596	2.6e-05	HVSL	Uncharacterised conserved protein
PF09750.9	7	3.725925	0.0001	DRY_EERY	Alternative splicing regulator
PF09751.9	2	1.067285	2.8e-05	Es2	Nuclear protein Es2
PF09752.9	1	0.994318	2.6e-05	DUF2048	Abhydrolase domain containing 18
PF09753.9	1	1	2.7e-05	Use1	Membrane fusion protein Use1
PF09754.9	1	0.877934	2.3e-05	PAC2	PAC2 family
PF09755.9	1	0.99671	2.7e-05	DUF2046	Uncharacterized conserved protein H4 (DUF2046)
PF09756.9	1	0.989361	2.6e-05	DDRGK	DDRGK domain
PF09758.9	2	1.25	3.3e-05	FPL	Uncharacterised conserved protein
PF09759.9	3	1.474747	3.9e-05	Atx10homo_assoc	Spinocerebellar ataxia type 10 protein domain
PF09762.9	2	0.892655	2.4e-05	KOG2701	Coiled-coil domain-containing protein (DUF2037)
PF09763.9	1	0.997142	2.7e-05	Sec3_C	Exocyst complex component Sec3
PF09764.9	1	0.967391	2.6e-05	Nt_Gln_amidase	N-terminal glutamine amidase
PF09765.9	1	0.930313	2.5e-05	WD-3	WD-repeat region
PF09766.9	2	1.285714	3.4e-05	FmiP_Thoc5	Fms-interacting protein/Thoc5
PF09767.9	2	1.25	3.3e-05	DUF2053	Predicted membrane protein (DUF2053)
PF09768.9	1	0.906432	2.4e-05	Peptidase_M76	Peptidase M76 family
PF09769.9	1	0.86923	2.3e-05	ApoO	Apolipoprotein O
PF09770.9	4	0.419392	1.1e-05	PAT1	Topoisomerase II-associated protein PAT1
PF09771.9	1	0.48305	1.3e-05	Tmemb_18A	Transmembrane protein 188
PF09772.9	3	1.569444	4.2e-05	Tmem26	Transmembrane protein 26
PF09773.9	6	0.788391	2.1e-05	Meckelin	Meckelin (Transmembrane protein 67)
PF09774.9	1	0.9	2.4e-05	Cid2	Caffeine-induced death protein 2
PF09775.9	1	0.968992	2.6e-05	Keratin_assoc	Keratinocyte-associated protein 2
PF09776.9	1	0.887931	2.4e-05	Mitoc_L55	Mitochondrial ribosomal protein L55
PF09777.9	1	0.961538	2.6e-05	OSTMP1	Osteopetrosis-associated transmembrane protein 1 precursor
PF09778.9	2	0.839622	2.2e-05	Guanylate_cyc_2	Guanylylate cyclase
PF09779.9	1	1	2.7e-05	Ima1_N	Ima1 N-terminal domain
PF09781.9	1	0.850267	2.3e-05	NDUF_B5	NADH:ubiquinone oxidoreductase, NDUFB5/SGDH subunit
PF09782.9	1	0.820512	2.2e-05	NDUF_B6	NADH:ubiquinone oxidoreductase, NDUFB6/B17 subunit
PF09783.9	1	0.993827	2.6e-05	Vac_ImportDeg	Vacuolar import and degradation protein
PF09785.9	1	0.991666	2.6e-05	Prp31_C	Prp31 C terminal domain
PF09786.9	3	1.203508	3.2e-05	CytochromB561_N	Cytochrome B561, N terminal
PF09787.9	3	1.754901	4.7e-05	Golgin_A5	Golgin subfamily A member 5
PF09788.9	1	0.995934	2.6e-05	Tmemb_55A	Transmembrane protein 55A
PF09789.9	1	0.904458	2.4e-05	DUF2353	Uncharacterized coiled-coil protein (DUF2353)
PF09790.9	1	0.725856	1.9e-05	Hyccin	Hyccin
PF09791.9	2	1.195652	3.2e-05	Oxidored-like	Oxidoreductase-like protein, N-terminal
PF09793.9	1	0.977528	2.6e-05	AD	Anticodon-binding domain
PF09794.9	2	1.33773	3.6e-05	Avl9	Transport protein Avl9
PF09797.9	1	0.997382	2.7e-05	NatB_MDM20	N-acetyltransferase B complex (NatB) non catalytic subunit
PF09799.9	3	1.841121	4.9e-05	Transmemb_17	Predicted membrane protein
PF09801.9	1	1	2.7e-05	SYS1	Integral membrane protein S linking to the trans Golgi network
PF09803.9	2	1.945205	5.2e-05	Pet100	Pet100
PF09804.9	1	0.982332	2.6e-05	DUF2347	Uncharacterized conserved protein (DUF2347)
PF09805.9	1	0.540145	1.4e-05	Nop25	Nucleolar protein 12 (25kDa)
PF09806.9	3	0.543478	1.4e-05	CDK2AP	Cyclin-dependent kinase 2-associated protein
PF09807.9	1	1	2.7e-05	ELP6	Elongation complex protein 6
PF09808.9	2	0.958115	2.5e-05	SNAPc_SNAP43	Small nuclear RNA activating complex (SNAPc), subunit SNAP43
PF09809.9	1	0.814159	2.2e-05	MRP-L27	Mitochondrial ribosomal protein L27
